Temperature,Fuel_Price,CPI,Unemployment,High_Sales
78.52,2.715,136.5891118,8.861,0
70.38,2.699,136.6212085,8.861,1
64.5,2.706,136.6338071,8.861,0
67.08,2.713,136.6317821,8.861,0
70.19,2.707,136.6297571,8.763,0
57.78,2.764,136.6277321,8.763,0
58.38,2.868,136.6401935,8.763,0
52.82,2.917,136.688871,8.763,0
61.02,2.921,136.7375484,8.763,0
45.91,2.917,136.7862258,8.763,0
45.9,2.931,136.8349032,8.763,0
50.81,3.0,136.7715714,8.763,0
46.67,3.039,136.6895714,8.763,1
41.81,3.046,136.6075714,8.763,1
30.83,3.109,136.5255714,8.763,1
31.62,3.14,136.5292811,8.763,1
31.34,3.141,136.597273,8.763,1
29.59,3.179,136.665265,8.763,0
34.42,3.193,136.7332569,8.549,0
25.7,3.205,136.803477,8.549,0
30.13,3.229,136.8870657,8.549,0
23.64,3.237,136.9706544,8.549,0
28.7,3.231,137.0542431,8.549,0
30.45,3.239,137.1378318,8.549,0
39.32,3.245,137.2511849,8.549,0
33.05,3.274,137.3764439,8.549,0
36.99,3.433,137.5017028,8.549,0
43.64,3.582,137.6269617,8.549,0
46.65,3.631,137.7398929,8.549,0
40.11,3.625,137.8478929,8.549,0
37.27,3.638,137.9558929,8.512,0
46.87,3.72,138.0638929,8.512,0
52.24,3.821,138.1646952,8.512,0
50.02,3.892,138.2475036,8.512,0
61.71,3.962,138.3303119,8.512,0
56.48,4.046,138.4131202,8.512,0
60.07,4.066,138.4959286,8.512,0
60.22,4.062,138.587106,8.512,0
66.43,3.985,138.6782834,8.512,0
74.17,3.922,138.7694608,8.512,0
73.26,3.881,138.8606382,8.512,0
67.03,3.842,139.0028333,8.512,0
72.02,3.804,139.1832917,8.512,0
73.76,3.748,139.36375,8.684,0
76.87,3.711,139.5442083,8.684,0
77.83,3.76,139.7006325,8.684,0
82.28,3.811,139.7969712,8.684,0
79.41,3.829,139.8933099,8.684,0
78.14,3.842,139.9896486,8.684,0
76.67,3.812,140.0859873,8.684,0
72.97,3.747,140.1289205,8.684,0
72.88,3.704,140.1629528,8.684,0
71.44,3.703,140.196985,8.684,0
70.93,3.738,140.2310173,8.684,0
69.65,3.742,140.2735,8.684,0
63.61,3.711,140.32725,8.684,0
70.92,3.645,140.381,8.684,0
56.91,3.583,140.43475,8.745,0
64.78,3.541,140.4784194,8.745,0
59.62,3.57,140.4616048,8.745,0
51.81,3.569,140.4447903,8.745,0
44.46,3.551,140.4279758,8.745,0
49.69,3.53,140.4111613,8.745,0
51.42,3.53,140.4127857,8.745,0
47.88,3.492,140.4217857,8.745,1
50.55,3.452,140.4307857,8.745,0
46.28,3.415,140.4397857,8.745,0
40.68,3.413,140.4700795,8.745,1
41.59,3.389,140.528765,8.745,1
37.85,3.389,140.5874505,8.745,0
35.8,3.422,140.6461359,8.744,0
41.3,3.513,140.7048214,8.744,0
30.35,3.533,140.8086118,8.744,0
36.96,3.567,140.9124021,8.744,0
42.52,3.617,141.0161924,8.744,0
37.86,3.64,141.1199827,8.744,0
37.24,3.695,141.2140357,8.744,0
41.74,3.739,141.3007857,8.744,0
40.07,3.816,141.3875357,8.744,0
44.32,3.848,141.4742857,8.744,0
49.6,3.862,141.55478,8.744,0
57.3,3.9,141.6269332,8.744,0
49.4,3.953,141.6990864,8.744,0
48.73,3.996,141.7712396,8.876,0
52.22,4.044,141.8433929,8.876,0
62.62,4.027,141.9015262,8.876,0
52.33,4.004,141.9596595,8.876,0
53.68,3.951,142.0177929,8.876,0
58.97,3.889,142.0759262,8.876,0
65.15,3.848,142.0970115,8.876,0
64.77,3.798,142.1032776,8.876,0
73.4,3.742,142.1095438,8.876,0
64.05,3.689,142.1158099,8.876,0
69.52,3.62,142.1292548,8.876,0
73.23,3.564,142.1606464,8.876,0
73.94,3.506,142.1920381,8.876,0
82.08,3.475,142.2234298,8.839,1
78.95,3.523,142.2548214,8.839,0
78.64,3.567,142.2337569,8.839,0
76.01,3.647,142.2126924,8.839,0
75.22,3.654,142.1916279,8.839,0
78.44,3.722,142.1705634,8.839,0
76.51,3.807,142.2157385,8.839,0
72.93,3.834,142.3105933,8.839,0
75.0,3.867,142.4054482,8.839,0
76.0,3.911,142.500303,8.839,1
68.72,3.948,142.5938833,8.839,0
66.1,4.038,142.6798167,8.839,0
64.92,3.997,142.76575,8.839,0
64.5,3.985,142.8516833,8.665,0
55.4,4.0,142.9376167,8.665,0
56.53,3.969,142.8633629,8.665,0
58.99,3.882,142.7624113,8.665,0
45.97,2.545,209.8529663,8.554,0
46.11,2.539,209.9970208,8.554,0
45.66,2.472,210.0451024,8.554,0
50.87,2.52,210.0771885,8.554,0
51.33,2.574,210.1092746,8.554,0
61.96,2.619,210.1413607,8.554,0
59.56,2.701,209.9803208,8.554,0
55.76,2.711,209.7870932,8.554,0
63.43,2.708,209.5938656,8.464,0
68.54,2.743,209.400638,8.464,0
66.74,2.769,209.2691428,8.464,0
68.03,2.762,209.2199574,8.464,0
70.9,2.725,209.170772,8.464,0
75.56,2.786,209.1215867,8.464,0
77.53,2.805,209.118536,8.464,0
77.34,2.767,209.3922937,8.464,0
80.87,2.716,209.6660514,8.464,0
79.93,2.664,209.9398091,8.464,0
82.3,2.615,210.2135668,8.464,0
84.37,2.572,210.2108417,8.464,0
84.14,2.601,210.0975233,8.464,0
81.85,2.606,209.984205,8.36,0
81.74,2.596,209.8708867,8.36,0
84.43,2.561,209.8630532,8.36,0
82.6,2.542,209.9958663,8.36,0
81.88,2.602,210.1286794,8.36,0
85.49,2.573,210.2614925,8.36,0
86.06,2.644,210.3943056,8.36,0
85.54,2.604,210.3617581,8.36,0
84.62,2.562,210.3292106,8.36,0
82.29,2.533,210.2966631,8.36,0
80.58,2.513,210.2641156,8.36,0
82.1,2.55,210.2924504,8.36,0
79.17,2.578,210.3664469,8.36,0
74.66,2.567,210.4404433,8.476,0
66.34,2.595,210.5144398,8.476,0
71.57,2.705,210.5805944,8.476,0
72.24,2.698,210.6271444,8.476,0
76.22,2.68,210.6736944,8.476,0
62.72,2.655,210.7202444,8.476,0
61.97,2.705,210.7667944,8.476,0
56.73,2.741,210.65429,8.476,0
67.73,2.725,210.5152765,8.476,0
54.44,2.694,210.376263,8.476,0
51.83,2.813,210.2372494,8.476,0
56.73,2.852,210.1787224,8.476,0
59.1,2.863,210.1805602,8.476,0
52.88,2.949,210.182398,8.476,0
54.11,2.942,210.1842358,8.395,0
42.87,2.971,210.2379731,8.395,0
51.18,2.98,210.6031072,8.395,0
48.74,2.995,210.9682412,8.395,0
46.68,2.98,211.3333753,8.395,0
41.16,3.009,211.6985093,8.395,0
57.48,3.017,212.0063522,8.395,0
67.73,3.053,212.2912786,8.395,0
64.55,3.282,212.576205,8.395,0
59.15,3.448,212.8611313,8.395,0
64.9,3.487,213.1096787,8.395,0
71.07,3.488,213.3436744,8.395,0
67.31,3.529,213.5776701,8.3,0
69.39,3.645,213.8116658,8.3,0
73.25,3.763,214.026217,8.3,0
74.57,3.805,214.1921572,8.3,0
76.1,3.837,214.3580974,8.3,0
69.56,3.917,214.5240376,8.3,0
76.73,3.92,214.6899778,8.3,0
73.02,3.925,214.465412,8.3,0
81.28,3.786,214.2408462,8.3,0
82.96,3.69,214.0162805,8.3,0
82.41,3.633,213.7917147,8.3,0
84.43,3.599,213.7481256,8.3,0
83.95,3.569,213.8402689,8.3,0
85.33,3.502,213.9324122,8.177,0
84.71,3.44,214.0245556,8.177,0
85.63,3.55,214.1083654,8.177,0
83.31,3.637,214.1713416,8.177,0
84.99,3.66,214.2343177,8.177,0
86.71,3.652,214.2972939,8.177,0
87.64,3.608,214.3602701,8.177,0
87.24,3.534,214.4239935,8.177,0
86.02,3.501,214.4878416,8.177,0
87.5,3.481,214.5516896,8.177,0
77.94,3.499,214.6155376,8.177,0
82.06,3.473,214.7934111,8.177,0
78.35,3.441,215.1233185,8.177,0
81.52,3.328,215.4532259,8.177,0
71.2,3.262,215.7831333,7.716,0
74.16,3.234,216.0885258,7.716,0
67.89,3.308,216.2468287,7.716,0
71.31,3.306,216.4051315,7.716,0
58.97,3.287,216.5634344,7.716,0
63.5,3.254,216.7217373,7.716,0
66.28,3.26,216.9395861,7.716,0
66.41,3.181,217.1812533,7.716,0
53.57,3.164,217.4229206,7.716,0
50.64,3.147,217.6645878,7.716,0
58.31,3.133,217.8781339,7.716,0
55.41,3.098,218.0541851,7.716,0
48.26,3.132,218.2302364,7.716,0
57.18,3.129,218.4062876,7.244,0
56.28,3.254,218.5823389,7.244,0
58.9,3.275,218.6755292,7.244,0
62.73,3.313,218.7687195,7.244,0
61.33,3.421,218.8619099,7.244,0
54.49,3.462,218.9551002,7.244,0
54.38,3.503,219.1148297,7.244,0
62.21,3.55,219.3244636,7.244,0
64.54,3.619,219.5340975,7.244,0
63.19,3.647,219.7437314,7.244,0
67.48,3.779,219.8956335,7.244,0
69.18,3.845,219.9705599,7.244,0
70.48,3.891,220.0454862,7.244,0
73.95,3.934,220.1204125,6.989,0
72.54,3.919,220.1953389,6.989,0
70.87,3.918,220.2483937,6.989,0
70.06,3.888,220.3014485,6.989,0
77.17,3.835,220.3545033,6.989,0
76.55,3.764,220.4075581,6.989,0
73.7,3.713,220.4252149,6.989,0
78.94,3.636,220.4287124,6.989,0
80.74,3.567,220.4322099,6.989,0
81.5,3.513,220.4357073,6.989,0
82.15,3.407,220.4494148,6.989,0
80.4,3.358,220.4886472,6.989,0
86.68,3.273,220.5278796,6.989,0
81.52,3.232,220.567112,6.623,0
78.15,3.245,220.6063444,6.623,0
81.76,3.301,220.6148749,6.623,0
84.0,3.392,220.6234054,6.623,0
85.56,3.404,220.6319358,6.623,0
84.41,3.49,220.6404663,6.623,0
85.89,3.571,220.7199609,6.623,0
81.26,3.574,220.8526787,6.623,0
84.79,3.608,220.9853964,6.623,0
84.19,3.697,221.1181142,6.623,0
78.16,3.692,221.2601207,6.623,0
75.98,3.709,221.4578604,6.623,0
79.49,3.66,221.6556,6.623,0
73.57,3.611,221.8533396,6.228,0
71.28,3.576,222.0510793,6.228,0
74.06,3.57,222.0951719,6.228,0
74.39,3.494,222.1136566,6.228,0
45.97,2.572,209.8529663,8.554,0
46.11,2.548,209.9970208,8.554,0
45.66,2.514,210.0451024,8.554,0
50.87,2.561,210.0771885,8.554,0
51.33,2.625,210.1092746,8.554,0
61.96,2.667,210.1413607,8.554,0
59.56,2.72,209.9803208,8.554,0
55.76,2.732,209.7870932,8.554,0
63.43,2.719,209.5938656,8.464,0
68.54,2.77,209.400638,8.464,0
66.74,2.808,209.2691428,8.464,0
68.03,2.795,209.2199574,8.464,0
70.9,2.78,209.170772,8.464,0
75.56,2.835,209.1215867,8.464,0
77.53,2.854,209.118536,8.464,0
77.34,2.826,209.3922937,8.464,0
80.87,2.759,209.6660514,8.464,0
79.93,2.705,209.9398091,8.464,0
82.3,2.668,210.2135668,8.464,0
84.37,2.637,210.2108417,8.464,0
84.14,2.653,210.0975233,8.464,0
81.85,2.669,209.984205,8.36,0
81.74,2.642,209.8708867,8.36,0
84.43,2.623,209.8630532,8.36,0
82.6,2.608,209.9958663,8.36,0
81.88,2.64,210.1286794,8.36,0
85.49,2.627,210.2614925,8.36,0
86.06,2.692,210.3943056,8.36,0
85.54,2.664,210.3617581,8.36,0
84.62,2.619,210.3292106,8.36,0
82.29,2.577,210.2966631,8.36,0
80.58,2.565,210.2641156,8.36,0
82.1,2.582,210.2924504,8.36,0
79.17,2.624,210.3664469,8.36,0
74.66,2.603,210.4404433,8.476,0
66.34,2.633,210.5144398,8.476,0
71.57,2.72,210.5805944,8.476,0
72.24,2.725,210.6271444,8.476,0
76.22,2.716,210.6736944,8.476,0
62.72,2.689,210.7202444,8.476,0
61.97,2.728,210.7667944,8.476,0
56.73,2.771,210.65429,8.476,0
67.73,2.735,210.5152765,8.476,0
54.44,2.708,210.376263,8.476,0
51.83,2.843,210.2372494,8.476,0
56.73,2.869,210.1787224,8.476,0
59.1,2.886,210.1805602,8.476,0
52.88,2.943,210.182398,8.476,0
54.11,2.976,210.1842358,8.395,0
42.87,2.983,210.2379731,8.395,0
51.18,3.016,210.6031072,8.395,0
48.74,3.01,210.9682412,8.395,0
46.68,2.989,211.3333753,8.395,0
41.16,3.022,211.6985093,8.395,0
57.48,3.045,212.0063522,8.395,0
67.73,3.065,212.2912786,8.395,0
64.55,3.288,212.576205,8.395,0
59.15,3.459,212.8611313,8.395,0
64.9,3.488,213.1096787,8.395,0
71.07,3.473,213.3436744,8.395,0
67.31,3.524,213.5776701,8.3,0
69.39,3.622,213.8116658,8.3,0
73.25,3.743,214.026217,8.3,0
74.57,3.807,214.1921572,8.3,0
76.1,3.81,214.3580974,8.3,0
69.56,3.906,214.5240376,8.3,0
76.73,3.899,214.6899778,8.3,0
73.02,3.907,214.465412,8.3,0
81.28,3.786,214.2408462,8.3,0
82.96,3.699,214.0162805,8.3,0
82.41,3.648,213.7917147,8.3,0
84.43,3.637,213.7481256,8.3,0
83.95,3.594,213.8402689,8.3,0
85.33,3.524,213.9324122,8.177,0
84.71,3.48,214.0245556,8.177,0
85.63,3.575,214.1083654,8.177,0
83.31,3.651,214.1713416,8.177,0
84.99,3.682,214.2343177,8.177,0
86.71,3.684,214.2972939,8.177,0
87.64,3.638,214.3602701,8.177,0
87.24,3.554,214.4239935,8.177,0
86.02,3.523,214.4878416,8.177,0
87.5,3.533,214.5516896,8.177,0
77.94,3.546,214.6155376,8.177,0
82.06,3.526,214.7934111,8.177,0
78.35,3.467,215.1233185,8.177,0
81.52,3.355,215.4532259,8.177,0
71.2,3.285,215.7831333,7.716,0
74.16,3.274,216.0885258,7.716,0
67.89,3.353,216.2468287,7.716,0
71.31,3.372,216.4051315,7.716,0
58.97,3.332,216.5634344,7.716,0
63.5,3.297,216.7217373,7.716,0
66.28,3.308,216.9395861,7.716,0
66.41,3.236,217.1812533,7.716,0
53.57,3.172,217.4229206,7.716,0
50.64,3.158,217.6645878,7.716,0
58.31,3.159,217.8781339,7.716,0
55.41,3.112,218.0541851,7.716,0
48.26,3.129,218.2302364,7.716,0
57.18,3.157,218.4062876,7.244,0
56.28,3.261,218.5823389,7.244,0
58.9,3.268,218.6755292,7.244,0
62.73,3.29,218.7687195,7.244,0
61.33,3.36,218.8619099,7.244,0
54.49,3.409,218.9551002,7.244,0
54.38,3.51,219.1148297,7.244,0
62.21,3.555,219.3244636,7.244,0
64.54,3.63,219.5340975,7.244,0
63.19,3.669,219.7437314,7.244,0
67.48,3.734,219.8956335,7.244,0
69.18,3.787,219.9705599,7.244,0
70.48,3.845,220.0454862,7.244,0
73.95,3.891,220.1204125,6.989,0
72.54,3.891,220.1953389,6.989,0
70.87,3.877,220.2483937,6.989,0
70.06,3.814,220.3014485,6.989,0
77.17,3.749,220.3545033,6.989,0
76.55,3.688,220.4075581,6.989,0
73.7,3.63,220.4252149,6.989,0
78.94,3.561,220.4287124,6.989,0
80.74,3.501,220.4322099,6.989,0
81.5,3.452,220.4357073,6.989,0
82.15,3.393,220.4494148,6.989,0
80.4,3.346,220.4886472,6.989,0
86.68,3.286,220.5278796,6.989,0
81.52,3.227,220.567112,6.623,0
78.15,3.256,220.6063444,6.623,0
81.76,3.311,220.6148749,6.623,0
84.0,3.407,220.6234054,6.623,0
85.56,3.417,220.6319358,6.623,0
84.41,3.494,220.6404663,6.623,0
85.89,3.571,220.7199609,6.623,0
81.26,3.62,220.8526787,6.623,0
84.79,3.638,220.9853964,6.623,0
84.19,3.73,221.1181142,6.623,0
78.16,3.717,221.2601207,6.623,0
75.98,3.721,221.4578604,6.623,0
79.49,3.666,221.6556,6.623,0
73.57,3.617,221.8533396,6.228,0
71.28,3.601,222.0510793,6.228,0
74.06,3.594,222.0951719,6.228,0
74.39,3.506,222.1136566,6.228,0
49.47,2.962,126.4420645,13.975,0
47.87,2.946,126.4962581,13.975,0
54.83,2.915,126.5262857,13.975,0
50.23,2.825,126.5522857,13.975,0
53.77,2.987,126.5782857,13.975,0
50.11,2.925,126.6042857,13.975,0
59.57,3.054,126.6066452,13.975,0
60.06,3.083,126.6050645,13.975,0
59.84,3.086,126.6034839,14.099,0
59.25,3.09,126.6019032,14.099,0
64.95,3.109,126.5621,14.099,0
64.55,3.05,126.4713333,14.099,0
67.38,3.105,126.3805667,14.099,0
70.15,3.127,126.2898,14.099,0
68.44,3.145,126.2085484,14.099,0
76.2,3.12,126.1843871,14.099,0
67.84,3.058,126.1602258,14.099,0
81.39,2.941,126.1360645,14.099,0
90.84,2.949,126.1119032,14.099,0
81.06,3.043,126.114,14.099,0
87.27,3.084,126.1266,14.099,0
91.98,3.105,126.1392,14.18,0
90.37,3.1,126.1518,14.18,0
97.18,3.094,126.1498065,14.18,0
99.22,3.112,126.1283548,14.18,0
96.31,3.017,126.1069032,14.18,0
92.95,3.123,126.0854516,14.18,0
87.01,3.159,126.064,14.18,0
92.81,3.041,126.0766452,14.18,0
93.19,3.129,126.0892903,14.18,0
83.12,3.087,126.1019355,14.18,0
83.63,3.044,126.1145806,14.18,0
82.45,3.028,126.1454667,14.18,0
81.77,2.939,126.1900333,14.18,0
85.2,3.001,126.2346,14.313,0
71.82,3.013,126.2791667,14.313,0
75.0,2.976,126.3266774,14.313,0
68.85,3.014,126.3815484,14.313,0
61.09,3.016,126.4364194,14.313,0
65.49,3.129,126.4912903,14.313,0
57.79,3.13,126.5461613,14.313,0
58.18,3.161,126.6072,14.313,0
47.66,3.162,126.6692667,14.313,0
43.33,3.041,126.7313333,14.313,0
50.01,3.203,126.7934,14.313,0
52.77,3.236,126.8794839,14.313,0
52.02,3.236,126.9835806,14.313,0
45.64,3.148,127.0876774,14.313,0
37.64,3.287,127.1917742,14.021,0
43.15,3.312,127.3009355,14.021,0
53.53,3.223,127.4404839,14.021,0
50.74,3.342,127.5800323,14.021,0
45.14,3.348,127.7195806,14.021,0
51.3,3.381,127.859129,14.021,0
53.35,3.43,127.99525,14.021,0
48.45,3.53,128.13,14.021,0
51.72,3.674,128.26475,14.021,0
57.75,3.818,128.3995,14.021,0
64.21,3.692,128.5121935,14.021,0
54.4,3.909,128.6160645,14.021,0
63.63,3.772,128.7199355,13.736,0
64.47,4.003,128.8238065,13.736,0
57.63,3.868,128.9107333,13.736,0
72.12,4.134,128.9553,13.736,0
68.27,4.151,128.9998667,13.736,0
68.4,4.193,129.0444333,13.736,0
70.93,4.202,129.089,13.736,0
66.59,4.169,129.0756774,13.736,0
76.67,4.087,129.0623548,13.736,0
71.81,4.031,129.0490323,13.736,0
78.72,3.981,129.0357097,13.736,0
86.84,3.935,129.0432,13.736,0
88.95,3.898,129.0663,13.736,0
89.85,3.842,129.0894,13.503,0
89.9,3.705,129.1125,13.503,0
88.1,3.692,129.1338387,13.503,0
91.17,3.794,129.1507742,13.503,0
93.29,3.805,129.1677097,13.503,0
90.61,3.803,129.1846452,13.503,0
91.04,3.701,129.2015806,13.503,0
91.74,3.743,129.2405806,13.503,0
94.61,3.74,129.2832581,13.503,0
93.66,3.798,129.3259355,13.503,0
88.0,3.913,129.3686129,13.503,0
76.36,3.918,129.4306,13.503,0
82.95,3.789,129.5183333,13.503,0
83.26,3.877,129.6060667,13.503,0
70.44,3.827,129.6938,12.89,0
67.31,3.805,129.7706452,12.89,0
73.05,3.842,129.7821613,12.89,0
67.41,3.727,129.7936774,12.89,0
59.77,3.828,129.8051935,12.89,0
48.76,3.824,129.8167097,12.89,0
54.2,3.813,129.8268333,12.89,0
53.25,3.622,129.8364,12.89,0
52.5,3.701,129.8459667,12.89,0
42.17,3.644,129.8555333,12.89,0
43.29,3.6,129.8980645,12.89,0
45.4,3.541,129.9845484,12.89,0
44.64,3.428,130.0710323,12.89,0
50.43,3.599,130.1575161,12.187,0
48.07,3.657,130.244,12.187,0
46.2,3.66,130.2792258,12.187,0
50.43,3.675,130.3144516,12.187,0
50.58,3.702,130.3496774,12.187,0
52.27,3.722,130.3849032,12.187,0
51.8,3.781,130.4546207,12.187,0
53.13,3.95,130.5502069,12.187,0
52.27,4.178,130.6457931,12.187,0
54.54,4.25,130.7413793,12.187,0
64.44,4.273,130.8261935,12.187,0
56.26,4.038,130.8966452,12.187,0
64.36,4.294,130.9670968,12.187,0
64.05,4.121,131.0375484,11.627,0
64.28,4.254,131.108,11.627,0
66.73,4.222,131.1173333,11.627,0
77.99,4.193,131.1266667,11.627,0
76.03,4.171,131.136,11.627,0
77.27,4.186,131.1453333,11.627,0
84.51,4.11,131.0983226,11.627,0
83.84,4.293,131.0287742,11.627,0
78.11,4.277,130.9592258,11.627,0
84.83,4.103,130.8896774,11.627,0
85.94,4.144,130.8295333,11.627,0
91.61,4.014,130.7929,11.627,0
90.47,3.875,130.7562667,11.627,0
89.13,3.765,130.7196333,10.926,0
95.61,3.723,130.683,10.926,0
85.53,3.726,130.7012903,10.926,0
93.47,3.769,130.7195806,10.926,0
88.16,3.76,130.737871,10.926,0
95.91,3.811,130.7561613,10.926,0
94.87,4.002,130.7909677,10.926,0
85.32,4.055,130.8381613,10.926,0
89.78,4.093,130.8853548,10.926,0
88.52,4.124,130.9325484,10.926,0
83.64,4.133,130.9776667,10.926,0
82.97,4.125,131.0103333,10.926,0
81.22,3.966,131.043,10.926,0
81.61,3.966,131.0756667,10.199,0
71.74,4.468,131.1083333,10.199,0
68.66,4.449,131.1499677,10.199,0
65.95,4.301,131.1930968,10.199,0
44.3,2.572,209.8529663,8.554,1
44.58,2.548,209.9970208,8.554,1
43.96,2.514,210.0451024,8.554,1
49.79,2.561,210.0771885,8.554,1
50.93,2.625,210.1092746,8.554,1
61.88,2.667,210.1413607,8.554,1
58.62,2.72,209.9803208,8.554,1
54.83,2.732,209.7870932,8.554,1
63.31,2.719,209.5938656,8.464,1
68.15,2.77,209.400638,8.464,1
66.33,2.808,209.2691428,8.464,1
67.64,2.795,209.2199574,8.464,1
70.03,2.78,209.170772,8.464,1
74.86,2.835,209.1215867,8.464,1
77.49,2.854,209.118536,8.464,1
76.67,2.826,209.3922937,8.464,1
80.22,2.759,209.6660514,8.464,1
79.83,2.705,209.9398091,8.464,1
81.78,2.668,210.2135668,8.464,1
83.96,2.637,210.2108417,8.464,1
83.24,2.653,210.0975233,8.464,1
81.35,2.669,209.984205,8.36,1
81.1,2.642,209.8708867,8.36,1
83.86,2.623,209.8630532,8.36,1
82.2,2.608,209.9958663,8.36,1
80.99,2.64,210.1286794,8.36,1
84.92,2.627,210.2614925,8.36,1
85.66,2.692,210.3943056,8.36,1
85.73,2.664,210.3617581,8.36,1
84.31,2.619,210.3292106,8.36,1
82.13,2.577,210.2966631,8.36,1
79.94,2.565,210.2641156,8.36,1
81.83,2.582,210.2924504,8.36,1
78.5,2.624,210.3664469,8.36,1
72.74,2.603,210.4404433,8.476,1
64.8,2.633,210.5144398,8.476,1
69.96,2.72,210.5805944,8.476,1
71.73,2.725,210.6271444,8.476,1
75.14,2.716,210.6736944,8.476,1
61.62,2.689,210.7202444,8.476,1
62.21,2.728,210.7667944,8.476,1
55.5,2.771,210.65429,8.476,1
67.75,2.735,210.5152765,8.476,1
53.55,2.708,210.376263,8.476,1
50.81,2.843,210.2372494,8.476,1
55.31,2.869,210.1787224,8.476,1
58.86,2.886,210.1805602,8.476,1
52.45,2.943,210.182398,8.476,1
52.74,2.976,210.1842358,8.395,1
41.74,2.983,210.2379731,8.395,1
50.25,3.016,210.6031072,8.395,1
47.94,3.01,210.9682412,8.395,1
45.96,2.989,211.3333753,8.395,1
40.34,3.022,211.6985093,8.395,1
58.2,3.045,212.0063522,8.395,1
67.77,3.065,212.2912786,8.395,1
63.56,3.288,212.576205,8.395,1
58.35,3.459,212.8611313,8.395,1
65.28,3.488,213.1096787,8.395,1
71.17,3.473,213.3436744,8.395,1
66.57,3.524,213.5776701,8.3,1
69.45,3.622,213.8116658,8.3,1
73.19,3.743,214.026217,8.3,1
74.98,3.807,214.1921572,8.3,1
76.47,3.81,214.3580974,8.3,1
68.75,3.906,214.5240376,8.3,1
77.39,3.899,214.6899778,8.3,1
73.31,3.907,214.465412,8.3,1
82.1,3.786,214.2408462,8.3,1
83.59,3.699,214.0162805,8.3,1
82.75,3.648,213.7917147,8.3,1
85.21,3.637,213.7481256,8.3,1
84.06,3.594,213.8402689,8.3,1
84.93,3.524,213.9324122,8.177,1
84.33,3.48,214.0245556,8.177,1
85.96,3.575,214.1083654,8.177,1
84.6,3.651,214.1713416,8.177,1
86.24,3.682,214.2343177,8.177,1
87.73,3.684,214.2972939,8.177,1
88.27,3.638,214.3602701,8.177,1
87.93,3.554,214.4239935,8.177,1
86.49,3.523,214.4878416,8.177,1
88.65,3.533,214.5516896,8.177,1
79.15,3.546,214.6155376,8.177,1
83.11,3.526,214.7934111,8.177,1
78.75,3.467,215.1233185,8.177,1
81.51,3.355,215.4532259,8.177,1
71.68,3.285,215.7831333,7.716,1
73.79,3.274,216.0885258,7.716,1
67.65,3.353,216.2468287,7.716,1
71.05,3.372,216.4051315,7.716,1
58.04,3.332,216.5634344,7.716,1
63.11,3.297,216.7217373,7.716,1
66.09,3.308,216.9395861,7.716,1
66.36,3.236,217.1812533,7.716,1
53.14,3.172,217.4229206,7.716,1
49.36,3.158,217.6645878,7.716,1
58.58,3.159,217.8781339,7.716,1
54.62,3.112,218.0541851,7.716,1
47.6,3.129,218.2302364,7.716,1
55.83,3.157,218.4062876,7.244,1
54.66,3.261,218.5823389,7.244,1
58.04,3.268,218.6755292,7.244,1
60.65,3.29,218.7687195,7.244,1
60.69,3.36,218.8619099,7.244,1
52.89,3.409,218.9551002,7.244,1
52.75,3.51,219.1148297,7.244,1
61.1,3.555,219.3244636,7.244,1
64.05,3.63,219.5340975,7.244,1
61.64,3.669,219.7437314,7.244,1
65.81,3.734,219.8956335,7.244,1
67.91,3.787,219.9705599,7.244,1
69.11,3.845,220.0454862,7.244,1
73.49,3.891,220.1204125,6.989,1
71.59,3.891,220.1953389,6.989,1
70.04,3.877,220.2483937,6.989,1
69.11,3.814,220.3014485,6.989,1
77.15,3.749,220.3545033,6.989,1
75.52,3.688,220.4075581,6.989,1
72.36,3.63,220.4252149,6.989,1
78.31,3.561,220.4287124,6.989,1
80.33,3.501,220.4322099,6.989,1
81.12,3.452,220.4357073,6.989,1
81.33,3.393,220.4494148,6.989,1
79.84,3.346,220.4886472,6.989,1
85.72,3.286,220.5278796,6.989,1
81.05,3.227,220.567112,6.623,1
78.16,3.256,220.6063444,6.623,1
80.32,3.311,220.6148749,6.623,1
82.89,3.407,220.6234054,6.623,1
84.05,3.417,220.6319358,6.623,1
83.47,3.494,220.6404663,6.623,1
84.72,3.571,220.7199609,6.623,1
80.49,3.62,220.8526787,6.623,1
83.72,3.638,220.9853964,6.623,1
83.71,3.73,221.1181142,6.623,1
76.71,3.717,221.2601207,6.623,1
73.58,3.721,221.4578604,6.623,1
78.04,3.666,221.6556,6.623,1
72.05,3.617,221.8533396,6.228,1
69.88,3.601,222.0510793,6.228,1
71.45,3.594,222.0951719,6.228,1
72.9,3.506,222.1136566,6.228,1
14.48,2.788,131.5279032,5.892,1
20.84,2.771,131.5866129,5.892,0
27.84,2.747,131.637,5.892,0
33.32,2.753,131.686,5.892,0
34.78,2.766,131.735,5.892,1
35.1,2.805,131.784,5.892,0
40.54,2.834,131.8242903,5.892,0
39.51,2.831,131.863129,5.892,0
41.39,2.826,131.9019677,5.435,1
54.31,2.849,131.9408065,5.435,0
43.3,2.885,131.9809,5.435,0
45.85,2.895,132.0226667,5.435,0
46.5,2.935,132.0644333,5.435,0
60.05,2.981,132.1062,5.435,1
45.5,2.983,132.152129,5.435,0
56.75,2.961,132.2230323,5.435,0
67.88,2.906,132.2939355,5.435,1
65.7,2.857,132.3648387,5.435,1
