CustomerId;CreditScore;Age;Tenure;EstimatedSalary;IsActiveMember;Exited
15627328;542;26;2;54869,54;SI ES;0
15717065;686;35;8;35356,46;NO ES;0
15602456;850;47;4;122141,13;SI ES;0
15721569;658;55;8;119439,66;SI ES;0
15573798;448;36;6;81999,53;NO ES;0
15638272;609;32;4;120594,85;SI ES;0
15799859;704;50;4;120770,75;NO ES;1
15599152;698;31;1;134790,74;NO ES;0
15737909;759;44;2;100137,7;NO ES;0
15646190;677;56;0;158325,87;NO ES;1
15711249;544;22;4;70007,67;NO ES;0
15671987;567;35;8;88659,07;NO ES;0
15812766;490;40;6;190889,13;NO ES;0
15778589;626;34;7;56646,28;SI ES;0
15750104;718;43;5;32999,1;NO ES;0
15784526;616;44;5;178235,37;SI ES;1
15646563;772;35;9;25448,31;SI ES;0
15744423;561;32;5;84871,99;NO ES;0
15593694;814;49;8;157822,54;NO ES;0
15785367;651;56;4;84383,22;NO ES;1
15687765;538;42;4;119216,46;NO ES;0
15789014;600;26;6;82547,01;NO ES;0
15703177;654;35;2;86764,46;SI ES;0
15660263;622;40;4;197372,13;NO ES;0
15776545;682;28;10;82872,64;SI ES;1
15683276;610;37;10;129563,86;SI ES;0
15599272;795;36;1;135388,89;SI ES;0
15589541;557;27;2;4497,55;SI ES;0
15608804;824;49;8;67885,37;SI ES;0
15645820;698;27;7;111471,55;NO ES;0
15659031;630;36;8;134407,93;SI ES;0
15790113;609;71;6;108258,22;NO ES;1
15652289;694;47;4;197528,62;NO ES;0
15605341;681;58;8;139761,25;SI ES;0
15697844;721;32;10;136119,96;NO ES;1
15652048;563;44;7;197812,16;SI ES;0
15587038;654;32;2;51972,92;SI ES;1
15660528;659;27;4;99341,87;NO ES;0
15700300;674;44;4;171345,02;SI ES;1
15642001;576;44;9;119056,68;NO ES;1
15580366;566;54;4;172601,62;SI ES;0
15657228;545;37;9;104936,88;SI ES;0
15729377;798;36;1;159044,1;SI ES;0
15686913;757;38;0;83263,06;NO ES;0
15631267;641;50;6;130910,78;SI ES;0
15632275;718;29;2;126336,72;NO ES;0
15715907;699;64;9;27980,8;NO ES;1
15764841;623;35;0;47880,71;SI ES;0
15748649;644;40;8;73882,49;NO ES;0
15771409;586;58;7;162960,05;NO ES;1
15779207;500;30;2;68807,47;SI ES;0
15814116;583;42;7;144039,05;NO ES;0
15665087;595;26;8;151192,18;SI ES;0
15611189;670;43;1;120225,62;NO ES;0
15729718;610;41;6;56118,81;NO ES;1
15733602;814;72;2;130853,03;SI ES;0
15620103;660;40;8;185156,94;SI ES;0
15770406;580;35;9;35671,45;SI ES;0
15800554;850;81;1;59568,24;SI ES;0
15611409;676;35;0;139911,58;NO ES;0
15646535;578;46;5;56770,76;NO ES;0
15575430;579;33;1;157564,75;SI ES;0
15711299;711;52;8;131473,31;SI ES;0
15642063;692;40;6;90424,09;NO ES;0
15706602;760;33;1;156660,21;SI ES;0
15592773;630;51;0;88372,69;NO ES;1
15786539;808;32;1;46200,71;SI ES;0
15737542;611;36;10;160548,12;NO ES;0
15590234;697;42;1;1262,83;NO ES;1
15773776;655;38;6;188639,28;SI ES;0
15728082;601;28;6;14665,28;NO ES;0
15609987;755;42;2;156868,21;NO ES;0
15735330;553;37;1;30461,55;NO ES;0
15649430;723;28;4;123885,88;SI ES;0
15768777;507;34;4;60688,38;SI ES;0
15777893;777;43;1;21785,91;NO ES;0
15791326;566;34;3;188135,69;NO ES;0
15615176;732;26;7;154364,66;NO ES;0
15735221;697;42;10;61312,15;NO ES;0
15617991;555;29;4;47454,93;SI ES;0
15658504;584;62;9;121102,9;SI ES;0
15785705;705;44;10;137419,87;NO ES;1
15801817;688;38;7;157664,02;SI ES;0
15752578;626;37;2;148689,65;NO ES;0
15781574;636;76;9;39789,62;SI ES;0
15792107;719;35;8;165162,4;SI ES;0
15569917;706;30;6;137674,55;NO ES;1
15721504;731;41;3;101371,72;NO ES;0
15757306;738;49;3;65066,48;SI ES;1
15647295;426;34;9;107876,91;NO ES;0
15642098;622;36;0;111180,3;NO ES;1
15696120;701;30;2;115650,63;NO ES;0
15675176;512;51;6;165035,17;SI ES;0
15700046;635;41;4;193746,55;NO ES;0
15782089;685;33;6;58458,26;NO ES;0
15706394;609;53;7;52332,85;SI ES;0
15759387;598;38;1;75959,1;SI ES;1
15623369;708;52;10;123,07;NO ES;1
15732943;574;36;4;167066,95;NO ES;1
15750545;629;44;5;117572,59;NO ES;1
15809909;422;54;4;7166,71;SI ES;0
15642448;656;28;8;137173,39;SI ES;0
15791944;697;32;7;116442,42;NO ES;1
15768342;718;52;8;32421,32;SI ES;1
15567919;586;37;8;104665,79;SI ES;0
15674750;481;37;8;44215,86;NO ES;0
15778345;749;33;1;20164,47;NO ES;0
15687634;561;49;5;26691,31;SI ES;0
15666096;676;27;4;107955,67;SI ES;0
15581700;615;43;3;150048,37;SI ES;0
15656417;582;39;1;192255,15;NO ES;0
15649101;601;40;10;173245,68;NO ES;0
15781975;708;34;3;121457,88;SI ES;1
15700511;708;42;9;104804,74;SI ES;0
15770255;797;33;10;69767,14;NO ES;0
15643574;682;26;8;178373,43;NO ES;0
15595010;694;39;9;99924,04;NO ES;0
15580579;490;40;1;49594,19;SI ES;1
15748532;828;42;10;186071,14;SI ES;0
15773789;594;38;7;77511,45;NO ES;0
15600027;579;33;1;54816,57;SI ES;0
15620832;723;35;0;61290,99;SI ES;0
15568819;619;42;8;191821,35;SI ES;1
15748691;794;30;1;156768,45;SI ES;0
15583552;674;44;3;73731,32;NO ES;0
15588019;418;28;7;122190,22;NO ES;0
15713250;502;33;8;123509,01;SI ES;0
15569595;678;50;6;8199,5;NO ES;0
15794868;599;40;10;14113,11;SI ES;0
15576680;736;29;4;51705,01;NO ES;0
15613699;430;60;7;161937,62;NO ES;1
15609758;537;45;7;120892,96;NO ES;1
15762392;683;30;1;65035,02;SI ES;0
15693382;828;31;9;164257,37;SI ES;0
15791769;691;29;9;51987,99;NO ES;0
15712483;608;28;4;10899,63;NO ES;1
15636454;691;60;6;177355,8;NO ES;1
15710138;718;39;6;63889,1;SI ES;0
15571571;680;31;3;176433,6;SI ES;0
15638751;838;41;5;81313,51;NO ES;0
15598574;695;31;5;13998,88;SI ES;0
15796787;681;46;0;5771,56;NO ES;0
15615670;762;36;5;42693,65;SI ES;0
15705506;751;38;7;90839,61;NO ES;0
15599535;678;28;5;54144,01;SI ES;0
15768449;634;37;7;184312,88;SI ES;0
15725002;749;37;7;20306,79;NO ES;0
15611682;590;37;6;128256,18;SI ES;0
15749964;610;27;4;182720,07;NO ES;0
15678779;502;33;7;4082,52;SI ES;0
15752601;578;40;7;102233,73;NO ES;0
15758477;547;32;2;132002,83;NO ES;0
15629133;579;27;9;126838,7;NO ES;0
15604963;661;39;5;181461,46;NO ES;0
15796413;794;46;6;195325,74;NO ES;0
15812470;719;61;5;29132,43;SI ES;0
15587443;728;69;1;131804,86;SI ES;0
15689692;598;19;3;173784,04;SI ES;0
15779586;822;46;3;26249,86;NO ES;0
15667588;670;40;3;182650,15;SI ES;0
15624423;850;28;8;196582,55;NO ES;0
15591107;723;68;3;141977,54;NO ES;1
15748986;705;42;8;55313,51;SI ES;0
15793896;677;40;7;62944,75;SI ES;0
15620570;736;43;4;72375,03;NO ES;0
15727811;661;47;0;188324,01;NO ES;1
15707681;501;38;9;133403,07;SI ES;0
15702030;516;29;2;157378,5;NO ES;0
15673238;517;59;8;101240,08;NO ES;1
15604196;766;32;6;102502,5;SI ES;0
15769356;520;23;3;37577,66;SI ES;0
15665590;541;46;6;83456,67;SI ES;0
15572361;790;34;2;199420,41;NO ES;0
15667460;797;31;9;24748,89;SI ES;0
15654760;811;40;1;121765;SI ES;0
15632669;722;32;4;113666,48;SI ES;0
15613673;675;28;9;134110,93;NO ES;0
15698522;660;39;9;183095,87;NO ES;0
15741633;566;32;10;159891,03;SI ES;0
15674583;768;25;0;8316,19;SI ES;0
15665374;610;31;5;63736,36;NO ES;0
15588854;715;31;3;94715,24;SI ES;0
15810716;750;42;8;68695,38;NO ES;0
15776921;431;45;5;36899,62;NO ES;0
15569394;704;24;2;182775,08;NO ES;0
15788215;535;30;5;62390,59;NO ES;1
15641007;614;38;4;76042,48;SI ES;0
15594651;748;38;4;70956,75;SI ES;0
15575146;492;51;8;67311,12;SI ES;0
15608916;573;40;7;110454,46;SI ES;0
15666297;706;53;3;88479,02;NO ES;1
15598586;680;31;10;122639,73;SI ES;0
15665014;458;36;5;79723,78;NO ES;0
15701738;612;44;2;97677,52;SI ES;1
15650591;809;50;10;100720,02;SI ES;1
15652667;590;39;9;104730,52;SI ES;0
15679622;602;35;8;22499,29;SI ES;0
15730150;540;37;0;28257,89;NO ES;0
15813192;494;25;6;109988,09;SI ES;0
15606554;797;29;1;149991,32;SI ES;0
15611794;526;61;6;45180,8;SI ES;0
15672357;631;38;7;181605,85;NO ES;0
15711759;576;29;5;126469,09;SI ES;0
15615296;405;39;10;160810,85;NO ES;1
15699294;555;30;1;88146,86;NO ES;0
15788634;750;37;2;88333,74;NO ES;0
15660871;665;28;8;90174,83;NO ES;0
15618258;640;37;5;81298,09;NO ES;0
15722535;457;33;7;60013,17;SI ES;0
15711977;695;36;4;100940,91;NO ES;0
15690169;645;31;7;12599,94;NO ES;1
15790689;647;32;9;128590,73;SI ES;0
15665181;808;25;7;23180,37;SI ES;0
15633608;641;33;2;55796,83;SI ES;1
15805261;700;29;8;152097,02;SI ES;0
15740356;660;26;4;162443,05;SI ES;0
15808223;615;41;1;55551,26;SI ES;0
15769980;705;40;3;109496,69;SI ES;0
15675450;718;48;9;72105,63;SI ES;0
15776494;754;61;5;41815,22;SI ES;1
15592412;713;45;4;74005,04;NO ES;1
15777452;587;46;6;70224,34;NO ES;0
15692258;569;31;1;145528,22;NO ES;0
15791045;568;38;3;124486,28;SI ES;0
15807889;634;74;5;10078,02;NO ES;0
15602043;770;46;5;164967,21;NO ES;0
15807335;676;64;4;91149,48;SI ES;0
15629985;723;47;10;103379,31;NO ES;1
15679453;614;39;8;128049,34;SI ES;1
15637315;601;41;3;54342,83;NO ES;0
15691513;592;60;9;13614,01;SI ES;1
15622289;605;36;9;35521,63;SI ES;0
15715184;752;31;4;40496,72;NO ES;0
15702801;677;29;3;91903,9;NO ES;1
15719931;850;31;8;178667,7;NO ES;0
15806081;608;48;2;32202,61;NO ES;0
15796336;786;34;9;117034,32;NO ES;0
15647306;777;29;9;163746,09;SI ES;1
15742369;667;31;5;20346,69;SI ES;0
15655859;848;35;5;84710,65;NO ES;0
15675650;486;39;8;120531,31;SI ES;0
15574119;598;64;1;152273,57;SI ES;0
15754168;506;40;3;144345,58;SI ES;0
15763029;612;46;9;96961;SI ES;1
15765048;545;30;3;170307,43;NO ES;0
15786215;793;56;8;29880,99;NO ES;0
15707559;682;30;9;195104,91;SI ES;0
15582129;517;62;1;187756,24;NO ES;1
15687540;684;32;9;67599,69;SI ES;0
15787196;692;46;2;105983,09;SI ES;0
15670898;740;60;5;25980,42;NO ES;1
15775433;666;71;1;112222,64;SI ES;0
15700693;693;68;2;59864,96;SI ES;0
15677955;757;33;1;42581,09;NO ES;0
15570086;684;18;9;4777,23;SI ES;0
15794875;691;35;6;178038,17;SI ES;0
15673591;842;44;3;128521,16;SI ES;1
15631756;482;35;5;109029,72;NO ES;0
15757617;735;55;6;2267,88;NO ES;0
15612729;681;63;7;55054,48;SI ES;0
15637857;616;31;8;76456,17;SI ES;0
15681007;850;35;2;75478,95;NO ES;1
15593622;635;43;10;179144,54;SI ES;0
15629273;638;42;8;193471,74;NO ES;1
15765846;820;31;2;103570,8;NO ES;0
15596013;694;58;1;102628,56;NO ES;1
15722473;713;41;3;55772,04;NO ES;0
15774936;543;41;6;192070,16;SI ES;1
15685640;649;41;3;144808,37;SI ES;0
15566563;777;30;4;5008,23;NO ES;1
15768746;561;33;6;173680,39;NO ES;0
15689952;724;41;5;115753,94;SI ES;0
15725906;665;51;8;38928,48;SI ES;1
15634501;441;60;1;174381,23;SI ES;0
15571940;579;22;3;49829,8;SI ES;0
15741643;777;35;7;76169,68;SI ES;0
15806822;739;36;0;133465,57;NO ES;0
15701166;660;40;5;38761,61;SI ES;0
15718531;554;35;8;176779,46;SI ES;0
15628308;850;24;6;13159,9;SI ES;0
15585287;842;35;9;48217,97;NO ES;1
15781619;785;38;1;134964,85;NO ES;1
15805162;550;25;0;184221,11;SI ES;0
15588535;750;39;6;19264,33;NO ES;0
15775307;490;38;3;92797,23;SI ES;0
15777616;605;28;10;33114,24;NO ES;0
15692291;563;42;6;154347,95;NO ES;1
15680843;675;34;8;184842,21;SI ES;0
15606232;621;36;7;155743,48;SI ES;0
15641585;850;40;6;88815,25;SI ES;0
15684358;711;41;3;193747,57;SI ES;0
15806389;549;55;1;116548,02;SI ES;1
15641860;764;34;6;166324,79;NO ES;1
15814237;627;30;3;40199,01;SI ES;0
15808780;850;34;2;51919,04;NO ES;0
15767064;614;36;1;73329,08;SI ES;0
15751177;685;44;2;145387,05;NO ES;1
15613427;683;49;7;140763,18;NO ES;0
15647259;643;35;2;67979,35;NO ES;0
15748660;561;49;1;133051,64;NO ES;1
15726695;601;20;9;86791,9;NO ES;0
15757473;766;27;7;47579,25;SI ES;0
15809509;699;29;3;151623,71;SI ES;0
15715512;850;29;1;164039,51;SI ES;0
15614168;792;50;4;16528,4;NO ES;1
15679818;636;67;7;66753,1;SI ES;1
15609928;850;43;5;19244,58;SI ES;0
15731246;628;40;10;103832,58;NO ES;0
15685243;736;63;10;502,7;SI ES;0
15638730;711;21;0;1408,68;SI ES;0
15697034;583;22;2;5985,36;SI ES;0
15699225;757;46;0;37460,05;NO ES;0
15677387;749;33;10;30396,43;SI ES;0
15759184;705;34;7;2498,67;NO ES;0
15595991;585;54;8;55346,14;SI ES;0
15681332;437;43;6;148330,97;NO ES;1
15756299;741;64;2;59237,72;SI ES;0
15750547;738;26;9;48644,94;SI ES;0
15566380;586;33;10;140759,03;SI ES;0
15675963;627;57;9;107712,42;SI ES;0
15674671;551;76;2;181718,73;SI ES;0
15621466;606;38;3;37054,65;NO ES;0
15607176;674;22;3;173940,59;SI ES;0
15570299;584;31;6;99298,8;NO ES;0
15613197;590;40;8;62933,03;NO ES;0
15798885;585;56;4;55287,84;SI ES;0
15714883;508;25;2;48197,06;SI ES;0
15604497;458;44;7;178642,73;NO ES;0
15773949;692;36;3;8282,22;SI ES;0
15774164;502;33;5;33300,56;NO ES;0
15774127;518;46;3;76515,79;NO ES;0
15619016;660;46;5;33680,56;SI ES;0
15795759;698;52;1;168886,39;NO ES;1
15798844;678;54;7;191746,23;NO ES;1
15717962;773;63;9;93091,02;SI ES;0
15691504;619;52;8;23904,52;NO ES;0
15693893;684;59;9;15807,07;SI ES;0
15672499;635;34;3;83773,02;SI ES;0
15750410;680;25;4;90162,35;SI ES;0
15568904;608;34;3;36639,25;SI ES;0
15649033;603;55;7;139469,11;NO ES;1
15780989;579;43;2;198402,37;SI ES;1
15771059;756;34;2;194584,48;NO ES;0
15687852;611;30;2;159629,64;NO ES;0
15695280;532;24;8;34231,48;NO ES;0
15592751;684;63;3;69643,31;NO ES;1
15598338;647;33;3;90270,16;NO ES;0
15735784;583;38;8;47848,56;NO ES;0
15629128;774;42;2;162865,52;SI ES;0
15642870;677;58;9;168650,4;SI ES;0
15637977;542;25;8;54372,37;NO ES;0
15600792;613;29;0;133897,32;SI ES;0
15576131;666;40;5;147878,05;NO ES;0
15686588;777;28;2;118313,38;SI ES;0
15761018;581;50;2;181224,24;NO ES;1
15616029;705;32;7;7921,57;NO ES;0
15761149;673;44;8;5708,19;SI ES;0
15802758;594;23;4;56756,52;NO ES;1
15647838;648;51;2;4121,04;NO ES;1
15735968;605;41;10;97213,09;SI ES;0
15581286;734;40;9;12799,23;SI ES;0
15625445;572;36;8;50400,32;SI ES;0
15600173;595;33;9;41447,86;SI ES;0
15635143;749;42;2;185543,35;SI ES;0
15664849;573;46;3;189988,65;SI ES;1
15762455;624;33;6;170819,01;SI ES;0
15797165;703;56;9;85547,33;NO ES;1
15788189;665;41;8;137037,97;NO ES;0
15780492;648;42;4;19283,14;NO ES;0
15678497;850;48;2;169425,3;NO ES;1
15588560;569;32;8;132038,65;SI ES;0
15606003;566;21;3;3626,47;SI ES;0
15611756;537;47;4;50881,51;SI ES;0
15789563;706;46;7;149170,25;SI ES;1
15702416;734;43;7;182505,68;NO ES;0
15766288;586;36;5;194072,56;NO ES;1
15667633;612;38;1;9209,21;SI ES;0
15622774;648;34;0;167931,81;SI ES;0
15755416;557;27;3;123096,56;SI ES;0
15769915;643;20;0;3965,69;SI ES;0
15643908;433;49;10;87711,61;SI ES;0
15627395;643;41;7;49667,28;SI ES;0
15679663;488;36;0;136675,22;NO ES;0
15651581;758;68;6;35865,44;NO ES;1
15596379;743;39;3;26136,13;SI ES;0
15746674;730;47;7;33373,26;NO ES;1
15801256;746;49;7;10096,25;SI ES;0
15663808;666;59;8;188782,3;SI ES;0
15598521;580;33;7;79775,19;NO ES;0
15621457;850;27;6;152740,16;NO ES;0
15764726;563;22;3;5791,85;SI ES;0
15646374;766;28;3;13182,43;SI ES;0
15716501;659;32;9;187551,24;SI ES;0
15589948;607;28;1;110560,14;SI ES;0
15811343;644;35;5;63795,62;SI ES;0
15659677;746;47;8;62086,62;SI ES;0
15594436;588;33;2;12483,56;SI ES;0
15748995;691;30;9;10963,04;SI ES;0
15677062;666;38;6;8247;SI ES;0
15697201;640;46;3;156260,08;SI ES;0
15666453;611;29;4;26927,69;SI ES;0
15693771;651;45;8;84782,42;NO ES;1
15569867;529;29;8;19842,11;NO ES;0
15711602;676;36;3;95393,43;SI ES;0
15717736;639;46;10;133995,59;SI ES;0
15750441;782;36;5;108003,38;SI ES;0
15732791;641;32;5;99154,86;SI ES;0
15775104;697;38;1;49503,5;NO ES;0
15757607;623;45;0;196533,72;NO ES;1
15793070;494;41;2;188426,13;NO ES;1
15760456;731;38;10;171340,68;NO ES;1
15665385;657;44;6;79071,89;NO ES;0
15612418;744;38;9;20940,76;NO ES;0
15727138;774;46;9;34774,26;SI ES;0
15732061;850;45;1;6865,41;NO ES;1
15776051;551;45;6;51143,43;SI ES;0
15616530;638;36;6;47031,4;NO ES;1
15632344;792;42;0;47160,01;NO ES;0
15744979;666;36;8;158666,99;SI ES;0
15745433;716;30;2;65464,66;NO ES;0
15683657;594;31;0;78255,86;NO ES;0
15718572;600;57;9;103548,25;SI ES;0
15665783;565;49;7;89609,26;SI ES;0
15652782;678;48;2;193476,04;SI ES;0
15707025;648;31;5;5199,02;SI ES;0
15647807;642;40;8;52827,51;NO ES;0
15718281;706;67;1;86507,88;SI ES;1
15660571;668;43;10;100423,88;SI ES;0
15727857;635;41;1;175611,5;NO ES;0
15639252;603;30;6;19282,85;SI ES;0
15628144;635;72;4;27448,33;SI ES;0
15683560;642;40;7;183963,34;NO ES;0
15653275;785;54;1;45113,92;NO ES;1
15622182;628;28;3;110776,01;NO ES;0
15613962;499;38;9;183042,2;SI ES;0
15618437;567;34;10;161571,79;SI ES;0
15783338;449;32;0;166692,03;SI ES;0
15764491;701;35;10;71173,64;SI ES;0
15712960;613;37;3;5353,12;SI ES;0
15688157;683;39;2;86019,48;SI ES;0
15579287;581;35;4;86383,82;SI ES;0
15570931;620;61;5;31641,52;NO ES;1
15615177;561;28;6;70548,96;SI ES;0
15809906;558;26;1;24411,02;SI ES;0
15652169;642;35;2;122254,86;SI ES;0
15649450;805;24;6;186035,72;NO ES;0
15777179;687;35;9;73133,82;SI ES;0
15803538;695;56;1;187734,49;NO ES;1
15610936;562;33;6;111590,35;NO ES;0
15590094;613;38;9;15859,95;NO ES;0
15572706;589;37;5;61324,87;NO ES;0
15634564;593;31;8;176868,89;SI ES;0
15684296;714;34;5;98896,06;SI ES;0
15702293;588;35;7;108739,15;SI ES;0
15642099;679;39;6;12266,06;NO ES;0
15773273;730;38;5;163317,5;SI ES;0
15613337;833;47;2;182247,77;SI ES;0
15800482;586;33;7;168261,4;SI ES;0
15732644;567;54;5;158590,66;NO ES;1
15713426;637;30;1;102566,46;NO ES;1
15640789;711;38;4;141827,83;NO ES;0
15598892;828;30;4;161671,15;NO ES;0
15606436;500;38;7;192013,23;NO ES;0
15751227;807;47;1;127875,1;NO ES;0
15812365;850;40;8;60811,56;NO ES;0
15616088;782;70;7;131177,22;SI ES;0
15803886;629;31;6;130862,11;SI ES;0
15587311;582;33;6;72970,93;SI ES;0
15617401;468;22;2;28123,99;NO ES;0
15775886;670;36;3;140754,19;NO ES;1
15807305;805;39;2;166650,32;NO ES;0
15761717;720;26;10;45507,24;NO ES;0
15628008;781;29;6;112202,64;NO ES;0
15583755;592;33;2;37140,2;SI ES;0
15661409;542;42;1;178256,58;SI ES;1
15774250;532;42;1;100982,93;NO ES;1
15681476;520;39;1;109626,13;SI ES;1
15654870;759;45;8;99251,24;SI ES;0
15790448;473;35;6;143345,69;NO ES;0
15785326;639;35;5;59653,03;NO ES;0
15592854;705;25;3;196864,61;SI ES;0
15617486;530;52;1;109960,4;NO ES;1
15806796;516;33;10;127256,7;SI ES;0
15644699;850;40;0;1099,95;NO ES;0
15622305;746;33;2;146192,4;SI ES;0
15608209;622;33;3;48553,77;NO ES;0
15626898;743;30;7;144407,1;NO ES;0
15644297;732;38;5;195760,53;SI ES;0
15731569;850;81;5;44827,47;SI ES;0
15582149;850;34;3;88743,99;SI ES;0
15802483;686;34;6;88837,11;SI ES;0
15686999;556;40;8;62112,7;NO ES;0
15772479;673;37;4;163563,07;NO ES;0
15778884;809;38;2;174800,31;SI ES;0
15623630;634;56;3;42429,88;SI ES;1
15774316;630;37;6;82647,65;SI ES;0
15695097;564;30;0;134175,15;NO ES;0
15645404;625;51;4;92243,94;NO ES;1
15750574;677;34;4;6175,53;SI ES;0
15636812;583;40;9;29213,63;NO ES;0
15712068;592;45;8;67214,02;SI ES;0
15652030;637;49;2;169037,84;NO ES;1
15577398;850;30;6;188809,23;SI ES;0
15756848;633;42;10;79408,17;SI ES;0
15806929;751;36;5;89222,66;SI ES;0
15656005;592;31;7;86079,67;NO ES;0
15722632;716;50;2;12944,17;SI ES;1
15794356;641;42;3;166516,84;SI ES;0
15659656;849;35;4;126419,8;NO ES;0
15588341;647;47;10;89103,05;SI ES;0
15709142;608;30;2;132973,17;NO ES;0
15627042;555;26;7;93122,41;NO ES;0
15627517;497;27;7;167522,19;NO ES;0
15803032;599;38;9;157239,6;NO ES;0
15665129;545;33;1;107429,71;SI ES;0
15628272;774;36;9;75304,09;NO ES;0
15678206;464;46;6;182944,47;NO ES;0
15678427;696;27;2;5983,7;SI ES;0
15678067;667;45;3;163655,01;NO ES;0
15793331;812;32;5;89385,92;NO ES;0
15699532;516;51;8;168773,54;SI ES;0
15605827;645;39;8;96864,36;NO ES;0
15643635;664;32;5;134455,84;NO ES;0
15787710;427;39;9;28368,37;NO ES;0
15614137;685;40;7;103898,59;NO ES;0
15754494;585;33;4;63239,65;NO ES;0
15713440;519;21;1;170138,68;SI ES;1
15803479;708;67;1;3837,08;SI ES;0
15709639;717;22;5;92977,75;SI ES;0
15601719;465;24;6;191368,37;NO ES;0
15772482;829;28;3;104889,2;NO ES;1
15591489;826;26;5;60285,3;NO ES;0
15629002;747;36;8;180693,61;SI ES;0
15798053;707;32;9;126475,79;NO ES;0
15753895;590;37;1;133535,99;NO ES;0
15595426;603;57;6;87412,24;SI ES;1
15645815;615;45;5;164886,64;SI ES;0
15632848;634;36;1;116238,39;NO ES;0
15703068;716;41;8;138051,19;SI ES;0
15791513;647;41;4;101617,64;SI ES;1
15587210;591;44;10;1985,41;NO ES;0
15793803;574;34;1;165626,6;NO ES;0
15787756;467;51;10;177784,68;NO ES;1
15723437;701;35;2;65765,22;SI ES;0
15702715;747;34;10;50759,8;SI ES;0
15809872;650;32;2;163216,48;NO ES;0
15644295;731;39;2;74850,93;SI ES;0
15778694;638;26;1;23491,09;SI ES;0
15759555;569;41;2;134272,57;NO ES;0
15631406;459;50;5;155721,15;NO ES;0
15616676;632;23;3;147230,77;NO ES;1
15771154;683;73;8;133210,44;SI ES;0
15669491;850;46;2;18986,12;SI ES;0
15697691;512;41;6;100507,81;SI ES;0
15665180;616;31;3;59346,4;NO ES;1
15752588;664;36;1;95372,64;SI ES;0
15743051;694;30;10;31805,49;SI ES;0
15571873;655;24;9;51959,82;SI ES;0
15679743;607;33;8;130824,57;SI ES;0
15769412;684;39;4;157694,76;NO ES;1
15775124;763;37;8;933,38;SI ES;0
15732113;671;50;8;2560,11;SI ES;0
15578141;592;38;3;12905,89;SI ES;1
15595874;666;36;6;176692,87;NO ES;0
15755642;667;34;5;102908,63;SI ES;0
15576526;850;36;6;41291,05;SI ES;0
15792489;622;42;9;119127,06;NO ES;0
15733705;577;30;8;126434,61;SI ES;0
15807221;555;21;1;103901,35;NO ES;0
15573045;547;62;10;85153;SI ES;0
15756824;613;50;5;12493,61;NO ES;0
15773520;672;43;4;167336,78;SI ES;0
15627439;624;36;10;186180,42;SI ES;0
15701439;698;50;1;88566,9;NO ES;1
15785352;606;37;6;172526,9;NO ES;1
15616525;720;31;4;137985,69;NO ES;0
15717489;835;23;9;19793,73;NO ES;1
15795737;771;47;3;107874,39;SI ES;0
15693877;811;47;3;171995,34;NO ES;0
15576111;734;33;5;61829,89;NO ES;0
15595713;548;33;6;31728,35;SI ES;0
15808868;652;31;3;155221,05;NO ES;1
15708193;707;33;2;130866,95;NO ES;0
15697801;605;56;1;62199,78;SI ES;1
15770121;623;34;9;24255,21;NO ES;0
15800524;686;29;3;64679,07;NO ES;0
15686236;525;47;1;88120,78;NO ES;1
15659807;657;41;8;66463,62;SI ES;0
15736078;730;33;7;15142,1;NO ES;1
15620836;816;34;2;102908,91;NO ES;0
15698184;484;50;2;48170,57;NO ES;0
15717643;728;34;6;11597,69;SI ES;0
15776596;730;39;6;172450,04;NO ES;1
15814757;477;31;9;184061,17;SI ES;0
15812607;663;46;6;21038,58;SI ES;1
15663888;549;34;6;109538,35;NO ES;0
15748882;714;29;9;129192,55;NO ES;0
15690829;430;49;3;146516,86;NO ES;1
15695819;504;43;5;181430,91;NO ES;0
15696834;530;29;5;121451,21;NO ES;0
15797710;619;29;4;131712,51;SI ES;0
15700654;617;44;9;53294,17;NO ES;0
15583764;791;31;1;96546,55;NO ES;0
15688849;609;48;1;184524,65;SI ES;1
15661473;780;51;4;195259,31;NO ES;1
15601030;777;34;5;172618,52;SI ES;0
15789557;817;27;7;59259,44;SI ES;0
15745250;850;58;8;25899,21;NO ES;1
15590349;732;36;9;3749;NO ES;1
15741693;693;40;4;101918,96;SI ES;0
15618446;576;50;8;57802,62;SI ES;0
15766552;643;37;6;142454,77;NO ES;0
15668775;757;47;3;143829,54;NO ES;0
15757895;569;30;6;44114,88;SI ES;0
15774551;772;36;3;186948,35;SI ES;0
15684011;576;29;7;173629,78;SI ES;0
15736146;608;28;4;49133,45;SI ES;0
15656286;794;33;0;178122,71;NO ES;0
15774847;593;50;6;20893,61;NO ES;0
15619340;597;38;1;41303,29;NO ES;0
15815656;541;39;9;199808,1;SI ES;1
15623357;692;24;2;180490,53;SI ES;0
15601324;697;48;1;87400,53;SI ES;0
15715510;768;29;2;73686,75;SI ES;0
15663770;802;38;1;172497,73;SI ES;0
15779267;584;47;5;89286,29;NO ES;0
15597957;614;66;2;180082,7;SI ES;0
15584620;850;36;6;22102,25;NO ES;1
15750772;671;38;6;76068,95;SI ES;0
15706557;626;52;0;32159,46;NO ES;1
15594391;770;68;2;159557,28;NO ES;1
15661656;633;38;2;107673,35;SI ES;0
15631217;663;40;6;33607,72;SI ES;0
15588955;581;43;5;141035,65;NO ES;1
15758252;561;45;2;115719,08;SI ES;0
